nome,tot,male,female,is_male,is_female
PINELLO,37,37,0,True,False
IORIS,36,36,0,True,False
ANTONINOMICHELE,36,36,0,True,False
LUCAMASSIMO,36,36,0,True,False
MARIANINA,36,0,36,False,True
ROMILIO,36,36,0,True,False
MATHIAS,36,36,0,True,False
VITOORONZO,36,36,0,True,False
EDOARDOMATTEO,36,36,0,True,False
FRANCESCANGELO,36,36,0,True,False
DARIOEMILIO,36,36,0,True,False
SANDY,36,1,35,False,True
PAOLOLUCIO,36,36,0,True,False
PAOLOENRICO,36,36,0,True,False
ROSAURA,36,0,36,False,True
ASSUNTACARMELA,36,0,36,False,True
ANDREASERGIO,36,36,0,True,False
ANNAPIA,36,0,36,False,True
EUGENIOPATRIZIO,36,36,0,True,False
MARNA,36,0,36,False,True
LUIGIAMARIA,36,0,36,False,True
SALVATORELUCIO,36,36,0,True,False
EUPREMIO,36,36,0,True,False
LUZPAUL,36,36,0,True,False
UMBERTOMARIA,36,36,0,True,False
UDINO,36,36,0,True,False
ALESSANDROMARIO,36,36,0,True,False
EDIMIRO,36,36,0,True,False
LUZ,36,36,0,True,False
JOSEFMARIA,36,36,0,True,False
ARMANO,36,36,0,True,False
ALEXANDRO,36,36,0,True,False
IDOLO,36,36,0,True,False
WOLFGANGANTON,36,36,0,True,False
GIOVANNIROSARIO,36,36,0,True,False
ERNESTOCARLO,36,36,0,True,False
LAURENTINO,36,36,0,True,False
ARTENIO,36,36,0,True,False
GIOVANNISANTO,36,36,0,True,False
RADO,36,36,0,True,False
LIVIOMARIO,36,36,0,True,False
SANTOSALVATORE,36,36,0,True,False
DARIS,36,36,0,True,False
ILARIOPIERCARLO,36,36,0,True,False
TRENTINO,36,36,0,True,False
PASCUCCIO,36,36,0,True,False
ANNAANTONIA,36,0,36,False,True
ANGELOALBERTO,36,36,0,True,False
DAMOCLE,36,36,0,True,False
ADRIANAMARIA,36,0,36,False,True
BERTINO,36,36,0,True,False
ANTONIOCOSIMO,36,36,0,True,False
PETERJOHANN,36,36,0,True,False
GIUSEPPEALESSANDRO,36,36,0,True,False
ANGELOCARLO,36,36,0,True,False
SOLANGE,36,0,36,False,True
FRANCOGAETANO,36,36,0,True,False
CARINO,36,36,0,True,False
TEO,36,36,0,True,False
DAMIANOCOSIMO,36,36,0,True,False
GEREMIAGIUSEPPE,36,36,0,True,False
MAURODOMENICO,36,36,0,True,False
NALDINO,36,36,0,True,False
ANTONIOBENITO,36,36,0,True,False
DIONISIA,36,0,36,False,True
MARIOENZO,36,36,0,True,False
LUIGIFELICE,36,36,0,True,False
MARIACARLOTTA,36,0,36,False,True
ANTONIOGUGLIELMO,36,36,0,True,False
DORELLA,36,0,36,False,True
FELICESALVATORE,36,36,0,True,False
PASQUALESERGIO,36,36,0,True,False
COSIMONICOLA,36,36,0,True,False
CARLOFRANCO,36,36,0,True,False
ALDOLUIGI,36,36,0,True,False
ITALA,36,0,36,False,True
FEMIO,36,36,0,True,False
PASQUALESALVATORE,36,36,0,True,False
FRANCESCOPANTALEO,36,36,0,True,False
PASQUALENICOLA,36,36,0,True,False
MARIOANTONINO,36,36,0,True,False
VALTERINO,36,33,3,True,False
CARLOERNESTO,36,36,0,True,False
SILVIANO,35,35,0,True,False
VANIO,35,35,0,True,False
DOMENICOEMILIO,35,35,0,True,False
EDIEMILIO,35,35,0,True,False
NALDO,35,35,0,True,False
MARIAFELICE,35,0,35,False,True
NATALEFRANCESCO,35,35,0,True,False
DONATOFELICE,35,35,0,True,False
MAUROVALERIO,35,35,0,True,False
GIUSEPPEPINO,35,35,0,True,False
DIETRICH,35,35,0,True,False
SERGIOROMEO,35,35,0,True,False
IGNAZIOFRANCESCO,35,35,0,True,False
VIKTORKARL,35,35,0,True,False
GILMO,35,35,0,True,False
ANNACARLA,35,0,35,False,True
SYLVIA,35,0,35,False,True
ENRICOCESARE,35,35,0,True,False
MAURINO,35,35,0,True,False
ANTONIOSANTO,35,35,0,True,False
VINCENZOFRANCESCO,35,35,0,True,False
ANGELAMARIALUCIA,35,0,35,False,True
MARIAMAGDALENA,35,0,35,False,True
ENO,35,35,0,True,False
ADELELMO,35,35,0,True,False
MARIAAGOSTINA,35,0,35,False,True
APOLLONIA,35,0,35,False,True
GIORGIOFIORENZO,35,35,0,True,False
GIORGIOGIACOMO,35,35,0,True,False
DIONIGIO,35,35,0,True,False
ALBERTOPAOLO,35,35,0,True,False
ALBERTOLINO,35,35,0,True,False
SIMONEFRANCESCO,35,35,0,True,False
GIOCONDINO,35,35,0,True,False
MARIAGIUSTINA,35,0,35,False,True
ALBERTOMASSIMO,35,35,0,True,False
GIORGIOMARCO,35,35,0,True,False
FERRULIO,35,35,0,True,False
ANTONIODIEGO,35,35,0,True,False
MARIAROSINA,35,0,35,False,True
ENZOLIVIO,35,35,0,True,False
GIOVANNIL,35,35,0,True,False
GUIDOANGELO,35,35,0,True,False
DINOLUIGI,35,35,0,True,False
ANGELIKA,35,0,35,False,True
LUISAMARIA,35,0,35,False,True
MACARIO,35,35,0,True,False
ALFREDA,35,0,35,False,True
RICO,35,35,0,True,False
MARINOLUIGI,35,35,0,True,False
LUIGIORAZIO,35,35,0,True,False
CORINO,35,35,0,True,False
JOCHEN,35,35,0,True,False
TAZIO,35,35,0,True,False
PIERLUCIO,35,35,0,True,False
GIUSEPPEFERDINANDO,35,35,0,True,False
RICCARDOPIERO,35,35,0,True,False
RICHARDALOIS,35,35,0,True,False
ANGELOFAUSTO,35,35,0,True,False
GUIDOLUIGI,35,35,0,True,False
PELINO,35,35,0,True,False
FRANCOEMILIO,35,35,0,True,False
TOMASSINO,35,35,0,True,False
ROBERTOGABRIELE,35,35,0,True,False
BRIGITTEROSA,35,0,35,False,True
IVOMARCO,35,35,0,True,False
DALMAZZO,35,35,0,True,False
ANGELOGIUSEPPINO,35,35,0,True,False
BINDO,35,35,0,True,False
EDUILIO,35,35,0,True,False
LUCIOANTONIO,35,35,0,True,False
CAMILLOANTONIO,35,35,0,True,False
CONSTANTIN,35,35,0,True,False
RENATOCLAUDIO,35,35,0,True,False
NEDA,35,0,35,False,True
TESEO,35,35,0,True,False
LUPO,35,35,0,True,False
HARTMUT,35,35,0,True,False
PERLA,35,0,35,False,True
ESPERIA,35,0,35,False,True
JOSEFKARL,35,35,0,True,False
FRANZWILHELM,35,35,0,True,False
FRIEDA,35,0,35,False,True
CARLOPASQUALE,35,35,0,True,False
CHRISTOPHMARTIN,35,35,0,True,False
CARLONICOLA,35,35,0,True,False
FRANZTHOMAS,35,35,0,True,False
CIROANIELLO,35,35,0,True,False
PIETROARMANDO,35,35,0,True,False
ANDREAVALENTINO,35,35,0,True,False
CARLOFILIPPO,35,35,0,True,False
REMOLUIGI,35,35,0,True,False
CLEMENT,35,35,0,True,False
JOEL,35,35,0,True,False
NINA,35,0,35,False,True
CONSIGLIO,35,35,0,True,False
TOMMASOMARIO,35,35,0,True,False
EDOARDOANTONINO,35,35,0,True,False
EMILIOGEREMIA,35,35,0,True,False
ROSALUCIA,35,0,35,False,True
KAROLINE,35,0,35,False,True
CATALINA,35,0,35,False,True
OTTOJOSEF,35,35,0,True,False
RUTILIO,35,35,0,True,False
ROSELINDE,35,0,35,False,True
MARIOMASSIMO,35,35,0,True,False
DAVIDEGIORGIO,35,35,0,True,False
MARINATIZIANA,35,0,35,False,True
STEFANALOIS,35,35,0,True,False
CHRISTIANE,35,0,35,False,True
LAURENT,35,35,0,True,False
GIANMARINO,35,35,0,True,False
ALBERTOGIOVANNI,35,35,0,True,False
ANITO,35,35,0,True,False
IAMES,35,35,0,True,False
GIOVANNISECONDO,35,35,0,True,False
RUGERO,35,35,0,True,False
GIOVANNISAVERIO,35,35,0,True,False
VITOLORENZO,35,35,0,True,False
ETTORELUIGI,35,35,0,True,False
EMILIOFRANCESCO,35,35,0,True,False
LUCIANOALBERTO,35,35,0,True,False
MARICLA,35,0,35,False,True
BENGASI,35,35,0,True,False
ALMERICO,35,35,0,True,False
GIOVANNIP,35,35,0,True,False
DANIELESERAFINO,35,35,0,True,False
ALEXANDRA,35,0,35,False,True
RODRIGO,35,35,0,True,False
EDUARDJOHANN,35,35,0,True,False
GIANNIGUIDO,35,35,0,True,False
MARTINORENATO,35,35,0,True,False
MARIE,35,0,35,False,True
ANGELOPAOLO,35,35,0,True,False
EDMOND,35,35,0,True,False
BARTOLOMEOCARLO,35,35,0,True,False
GIOVANNIGEROLAMO,34,34,0,True,False
ADALINO,34,34,0,True,False
GOTTLIEB,34,34,0,True,False
MARCOFABIO,34,34,0,True,False
LAMJ,34,34,0,True,False
HELMUTGEBHARD,34,34,0,True,False
JURY,34,34,0,True,False
IGLIS,34,34,0,True,False
LORENZOENRICO,34,34,0,True,False
ANTIOCOCESARE,34,34,0,True,False
ALFO,34,34,0,True,False
ALDOGERARDO,34,34,0,True,False
ANGELOAMBROGIO,34,34,0,True,False
SIRIA,34,0,34,False,True
ANGELOMARTINO,34,34,0,True,False
ANGELOMARCO,34,34,0,True,False
MARIAORNELLA,34,0,34,False,True
ALDOMATTEO,34,34,0,True,False
MAUROFRANCESCO,34,34,0,True,False
ANGELOGIULIO,34,34,0,True,False
LUIGIETTORE,34,34,0,True,False
LIDANO,34,34,0,True,False
MARIOGAVINO,34,34,0,True,False
ANGELOGAETANO,34,34,0,True,False
ADERITO,34,34,0,True,False
LEVIS,34,34,0,True,False
INEREO,34,34,0,True,False
ALDUINO,34,34,0,True,False
MARIOALBINO,34,34,0,True,False
ULRICA,34,0,34,False,True
SVEVA,34,0,34,False,True
SILVINA,34,0,34,False,True
GUIDOCARISIO,34,34,0,True,False
GISLENO,34,34,0,True,False
LOTHAR,34,34,0,True,False
ALTIERO,34,34,0,True,False
GIANEUSEBIO,34,34,0,True,False
RENZOANGELO,34,34,0,True,False
GERARDORINALDO,34,34,0,True,False
SALVATOREERCOLE,34,34,0,True,False
FLORESTANO,34,34,0,True,False
EZIOMAURO,34,34,0,True,False
ALDAMARIA,34,0,34,False,True
PAOLOAGOSTINO,34,34,0,True,False
CARLOLUCIANO,34,34,0,True,False
ATTANASIO,34,34,0,True,False
DARIOANGELO,34,34,0,True,False
DARIOALBERTO,34,34,0,True,False
CARLOSECONDO,34,34,0,True,False
PIERBATTISTA,34,34,0,True,False
GIANROCCO,34,34,0,True,False
EULERO,34,34,0,True,False
GENEO,34,34,0,True,False
LUISAGIUSEPPINA,34,0,34,False,True
WALTERARTURO,34,34,0,True,False
GILBERT,34,34,0,True,False
PIETRONICOLA,34,34,0,True,False
VOLTERO,34,34,0,True,False
CARLINA,34,0,34,False,True
SILVER,34,34,0,True,False
PIETROROMEO,34,34,0,True,False
SILVANOEDOARDO,34,34,0,True,False
PIERDIDDIO,34,34,0,True,False
PIERGAVINO,34,34,0,True,False
SEBASTIANOPIETRO,34,34,0,True,False
BENINO,34,34,0,True,False
CAMILLOPIETRO,34,34,0,True,False
AVDE,34,0,34,False,True
IVANAPATRIZIA,34,0,34,False,True
AVDEIRIS,34,0,34,False,True
GIACOMANTONIO,34,34,0,True,False
FERDIANO,34,34,0,True,False
BIBIANA,34,0,34,False,True
SALVATORICO,34,34,0,True,False
PASQUALEFILIPPO,34,34,0,True,False
GIOACCHINA,34,0,34,False,True
PIEROGIACOMO,34,34,0,True,False
PARDINO,34,34,0,True,False
ANNACINZIA,34,0,34,False,True
FAUSTOSALVATORE,34,34,0,True,False
GEROLD,34,34,0,True,False
CARMELOANTONINO,34,34,0,True,False
BRIZIO,34,34,0,True,False
VALTERDOMENICO,34,34,0,True,False
ERMENEGILDOGIOVANNI,34,34,0,True,False
MARIABERNARDINA,34,0,34,False,True
VERO,34,34,0,True,False
PONZIANO,34,34,0,True,False
GIOVANNIENZO,34,34,0,True,False
VITOONOFRIO,34,34,0,True,False
RODOLFOGIULIANO,34,34,0,True,False
REMIRO,34,34,0,True,False
MARIAIGNAZIA,34,0,34,False,True
DANTEFABIANO,34,34,0,True,False
RENATOFERDINANDO,34,34,0,True,False
GAETANOIVAN,34,34,0,True,False
NISIO,34,34,0,True,False
VINCENZOAMEDEO,34,34,0,True,False
EMILIOANDREA,34,34,0,True,False
ROMANOPAOLO,34,34,0,True,False
PIOGIOVANNI,34,34,0,True,False
NICANDROANTONIO,34,34,0,True,False
ELOISA,34,0,34,False,True
VALTERANTONIO,34,34,0,True,False
MARELLA,34,0,34,False,True
ODELIO,34,34,0,True,False
ARALDO,34,34,0,True,False
VITTORIOMARIO,34,34,0,True,False
ANTONIOGRAZIANO,34,34,0,True,False
CRISTOFOROLUCIANO,34,34,0,True,False
VILLI,34,34,0,True,False
SALIMA,33,0,33,False,True
FIORENZOGIUSEPPE,33,33,0,True,False
GETULIO,33,33,0,True,False
ROSARIOCLAUDIO,33,33,0,True,False
LUIGIFILIPPO,33,33,0,True,False
DONATELLAMARIA,33,0,33,False,True
SANTOSAVERIO,33,33,0,True,False
FRANCOVINCENZO,33,33,0,True,False
GIACOMODARIO,33,33,0,True,False
NATALA,33,0,33,False,True
GIACOMOMICHELE,33,33,0,True,False
PIERLEANDRO,33,33,0,True,False
CALISTO,33,33,0,True,False
ALVISIO,33,33,0,True,False
MARIOAUGUSTO,33,33,0,True,False
DOMENICOALDO,33,33,0,True,False
PIEREMIDIO,33,33,0,True,False
FRANCONICOLA,33,33,0,True,False
LIVIOGIUSEPPE,33,33,0,True,False
DAINELLA,33,0,33,False,True
DEMOS,33,33,0,True,False
ROBERTOSECONDO,33,33,0,True,False
ANDREAGIOSUE',33,33,0,True,False
MALIO,33,33,0,True,False
MALVINO,33,33,0,True,False
GASPAREVALTER,33,33,0,True,False
PIOERCOLE,33,33,0,True,False
ROSELLO,33,33,0,True,False
FRANCESCOFIORE,33,33,0,True,False
MARCELLOMARIO,33,33,0,True,False
PIETROERMENEGILDO,33,33,0,True,False
ONDINA,33,0,33,False,True
MARCELLOROBERTO,33,33,0,True,False
PIETROBRUNO,33,33,0,True,False
MARCOAURELIO,33,33,0,True,False
PIETROALFREDO,33,33,0,True,False
ROLANDWALTER,33,33,0,True,False
FRANCANTONIO,33,33,0,True,False
DAVIDEPAOLO,33,33,0,True,False
PASQUINA,33,0,33,False,True
ANELIO,33,33,0,True,False
CARMINEVITO,33,33,0,True,False
ROSWITHA,33,0,33,False,True
CLAUDIOAGOSTINO,33,33,0,True,False
CLAUDIOLUCIANO,33,33,0,True,False
CARLOUMBERTO,33,33,0,True,False
RAMIRO,33,33,0,True,False
ANGELOGIULIANO,33,33,0,True,False
LETTERIA,33,0,33,False,True
EMERENZIANO,33,33,0,True,False
MARIASIMONA,33,0,33,False,True
MARIASSUNTA,33,2,31,False,True
TOMASOCARLO,33,33,0,True,False
OLIDIO,33,33,0,True,False
OLIVANO,33,33,0,True,False
ORONZOMAURIZIO,33,33,0,True,False
WILSON,33,33,0,True,False
ARNALDOGIUSEPPE,33,33,0,True,False
OSVALDONICOLA,33,33,0,True,False
GUIDOMARIO,33,33,0,True,False
OTTAVIOAUGUSTO,33,33,0,True,False
EFISIOMARIA,33,33,0,True,False
EZIOGIUSEPPE,33,33,0,True,False
GIANNICO,33,33,0,True,False
ANTONIOTITO,33,33,0,True,False
ANTONIOTIBERIO,33,33,0,True,False
VITTORIOFRANCESCO,33,33,0,True,False
VINCENZOPIETRO,33,33,0,True,False
GIOVANNIERNESTO,33,33,0,True,False
MICHELECAMILLOMARI,33,33,0,True,False
MORITZ,33,33,0,True,False
VANNUCCIO,33,33,0,True,False
GIOVANDOMENICO,33,33,0,True,False
ADORINO,33,33,0,True,False
ENZOMARIA,33,33,0,True,False
MASSIMOVINCENZO,33,33,0,True,False
NICOLAALESSANDRO,33,33,0,True,False
EMILIOVITTORIO,33,33,0,True,False
VITOLUCIO,33,33,0,True,False
IDALIO,33,33,0,True,False
VITOROSARIO,33,33,0,True,False
VITTORIODOMENICO,33,33,0,True,False
EDOARDOLUIGI,33,33,0,True,False
ALDOFRANCO,33,33,0,True,False
MARIOGABRIELE,33,33,0,True,False
GIUSEPPEROMANO,33,33,0,True,False
BENEDETTOMARIO,33,33,0,True,False
BENEDETTOANTONIO,33,33,0,True,False
DOMENICODAMIANO,33,33,0,True,False
SERAFIN,33,33,0,True,False
ANGELOMARCELLO,33,33,0,True,False
GIULIANOANTONIO,33,33,0,True,False
SESTOGIOVANNI,33,33,0,True,False
PIERAMBROGIO,33,33,0,True,False
IRIDE,33,0,33,False,True
MARIOPIERO,33,33,0,True,False
AUSONIO,33,33,0,True,False
DOMENICOANGELO,33,33,0,True,False
MARIORINO,33,33,0,True,False
LUIGIAUGUSTO,32,32,0,True,False
CORRADOLUIGI,32,32,0,True,False
RENZORAFFAELE,32,32,0,True,False
FRANCESCONATALE,32,32,0,True,False
SAVINOMODESTO,32,32,0,True,False
ALI,32,32,0,True,False
CRESCENZA,32,0,32,False,True
SELENA,32,0,32,False,True
LUIGICESARE,32,32,0,True,False
ILVIO,32,32,0,True,False
DEA,32,0,32,False,True
DALIO,32,32,0,True,False
CUSTODE,32,32,0,True,False
ILARIOANTONIO,32,32,0,True,False
ANTONIELLA,32,0,32,False,True
LIVIOANTONIO,32,32,0,True,False
RICCARDOATTILIO,32,32,0,True,False
ENRICHETTO,32,32,0,True,False
VITTORIAMARIA,32,0,32,False,True
ENRICOALESSANDRO,32,32,0,True,False
DOADI,32,32,0,True,False
GUIDOGIUSEPPE,32,32,0,True,False
AGENORE,32,32,0,True,False
FLORIDEO,32,32,0,True,False
DONATUCCIO,32,32,0,True,False
STEFANOANDREA,32,32,0,True,False
ROSEMARIE,32,0,32,False,True
FABRIZIOALESSANDRO,32,32,0,True,False
ALBERTOEGIDIO,32,32,0,True,False
FAUSTOANGELO,32,32,0,True,False
TERZILIO,32,32,0,True,False
FERNANDOMARIO,32,32,0,True,False
ELIOCLAUDIO,32,32,0,True,False
GIUSPPE,32,32,0,True,False
DOMENICOSANTI,32,32,0,True,False
ALBERTOTULLIO,32,32,0,True,False
TITOLIVIO,32,32,0,True,False
EMANUELEPIETRO,32,32,0,True,False
BORTOLINA,32,1,31,False,True
ALBINOPAOLO,32,32,0,True,False
DOMENICOPASQUALE,32,32,0,True,False
DOMENICOGERARDO,32,32,0,True,False
ALFONSOROSARIO,32,32,0,True,False
SILVERIA,32,0,32,False,True
VOLFANGO,32,32,0,True,False
SANDROGINO,32,32,0,True,False
SELSO,32,32,0,True,False
ROSE,32,0,32,False,True
ILMO,32,32,0,True,False
MARCOUGO,32,32,0,True,False
NOVARO,32,32,0,True,False
MARCORINO,32,32,0,True,False
MASSIMOPAOLO,32,32,0,True,False
JANE,32,0,32,False,True
ODONE,32,32,0,True,False
CARLOENEA,32,32,0,True,False
GERARDOGIOVANNI,32,32,0,True,False
MARIOGERARDO,32,32,0,True,False
PIETROSERGIO,32,32,0,True,False
MARCOEGIDIO,32,32,0,True,False
MARIAROMANA,32,0,32,False,True
ODETTA,32,0,32,False,True
GIONI,32,32,0,True,False
GIANPIETROMATTEO,32,32,0,True,False
PIETROPASQUALE,32,32,0,True,False
MARCOVINICIO,32,32,0,True,False
NELLI,32,0,32,False,True
OFELIO,32,32,0,True,False
GIANFEDERICO,32,32,0,True,False
MARCOVITTORIO,32,32,0,True,False
ANTONINOLUCIANO,32,32,0,True,False
OLIVIER,32,32,0,True,False
GIORGETTA,32,0,32,False,True
CAMILLODONATO,32,32,0,True,False
GIACOMOANGELO,32,32,0,True,False
OSCARINO,32,32,0,True,False
GIANCARLOPASQUALE,32,32,0,True,False
GIAMPIEROMARIA,32,32,0,True,False
LORENZAELENA,32,0,32,False,True
PIERBARTOLO,32,32,0,True,False
ANGELOLORENZO,32,32,0,True,False
ARMANDOMARCELLINO,32,32,0,True,False
CARMELOGIOVANNI,32,32,0,True,False
ANDREALUCA,32,32,0,True,False
MATHILDE,32,0,32,False,True
NICASIO,32,32,0,True,False
AMANTO,32,32,0,True,False
RENATOGIOVANNI,32,32,0,True,False
MIMINO,32,32,0,True,False
CLODOMIRO,32,32,0,True,False
MORANDO,32,32,0,True,False
AMEDEOBASILIO,32,32,0,True,False
GIOVANNILEONARDO,32,32,0,True,False
ANTONIOCALOGERO,32,32,0,True,False
KATYA,32,0,32,False,True
NATALIO,32,32,0,True,False
PAOLOBATTISTA,32,32,0,True,False
ANTONIOMAURIZIO,32,32,0,True,False
PARDO,32,32,0,True,False
BIONDO,32,32,0,True,False
RAFFAELEMICHELE,32,32,0,True,False
MAURAMARIA,32,0,32,False,True
AUGUSTOBIAGIO,32,32,0,True,False
PASQUALELUIGI,32,32,0,True,False
GABRIELEEMANUELE,32,32,0,True,False
FABIA,32,0,32,False,True
MARIOGIORGIO,32,32,0,True,False
OTTAVIANOAUGUSTO,31,31,0,True,False
ELVISIO,31,31,0,True,False
EGIDIOGIOVANNI,31,31,0,True,False
ELEUTHERIOS,31,31,0,True,False
SILVIOMARIO,31,31,0,True,False
PALERIO,31,31,0,True,False
GIANLUCAGIUSEPPE,31,31,0,True,False
GUIDOMARTINO,31,31,0,True,False
ELIOANGELO,31,31,0,True,False
AVERNINO,31,31,0,True,False
MARIOSANTINO,31,31,0,True,False
SIMONELUIGI,31,31,0,True,False
GIANNIMAURO,31,31,0,True,False
LIDIANA,31,0,31,False,True
LEONELLA,31,0,31,False,True
KASSIAN,31,31,0,True,False
LINACATERINA,31,0,31,False,True
RENZINO,31,31,0,True,False
EMANUELEGIUSEPPE,31,31,0,True,False
MAUROCATALDO,31,31,0,True,False
ENZINO,31,31,0,True,False
ENRICOFRANCO,31,31,0,True,False
MARIAMICHELINA,31,0,31,False,True
NANNINO,31,31,0,True,False
NARCISIO,31,31,0,True,False
ANTONIOGIANFRANCO,31,31,0,True,False
MARIANOVELLA,31,0,31,False,True
ENZOLUIGINO,31,31,0,True,False
ANTONIOBIAGIO,31,31,0,True,False
MARIACATIA,31,0,31,False,True
IRVANO,31,31,0,True,False
VALERIOFRANCO,31,31,0,True,False
NICCOLO,31,31,0,True,False
ENZOTONINO,31,31,0,True,False
UDALRICO,31,31,0,True,False
LUCIAANTONIETTA,31,0,31,False,True
NICOLACARLO,31,31,0,True,False
GIORDANOLUIGI,31,31,0,True,False
ERNINO,31,31,0,True,False
IVANANTONIO,31,31,0,True,False
MARIARAIMONDA,31,0,31,False,True
GIOVANNIMATTIA,31,31,0,True,False
NORDIO,31,31,0,True,False
ETTORESERAFINO,31,31,0,True,False
LAURACARLA,31,0,31,False,True
MARIASTEFANA,31,0,31,False,True
ARIANO,31,31,0,True,False
TIZIANOONORIO,31,31,0,True,False
EUGENIOCARLO,31,31,0,True,False
WALTERMARIA,31,31,0,True,False
ANACLETA,31,0,31,False,True
MARIOGIANNI,31,31,0,True,False
SILVANOGIOVANNI,31,31,0,True,False
DOMINIK,31,31,0,True,False
LUIGISILVIO,31,31,0,True,False
DANIELESECONDO,31,31,0,True,False
EVAMARIA,31,0,31,False,True
FAUSTAMARIA,31,0,31,False,True
GAETANOMICHELE,31,31,0,True,False
CARMINEGIOVANNI,31,31,0,True,False
FRANCESCOFILIPPO,31,31,0,True,False
FRANCESCATERESA,31,0,31,False,True
MARCELLOGIUSEPPE,31,31,0,True,False
FRANZISKA,31,0,31,False,True
RUBES,31,31,0,True,False
GEPPINO,31,31,0,True,False
FLORIGI,31,31,0,True,False
PIETRINOGIUSEPPE,31,31,0,True,False
CARLOEUGENIO,31,31,0,True,False
DANIELEGIOVANNI,31,31,0,True,False
CRISTINAANNAMARIA,31,0,31,False,True
ROCCOALBERTO,31,31,0,True,False
CIRODONATO,31,31,0,True,False
ELETTA,31,0,31,False,True
DOROTHEA,31,0,31,False,True
FRANCOFELICE,31,31,0,True,False
ROBERTOENRICO,31,31,0,True,False
FRANCOROBERTO,31,31,0,True,False
AMERICODOMENICO,31,31,0,True,False
ERINA,31,0,31,False,True
RAFFAELEPASQUALE,31,31,0,True,False
CHRISTIANFRANCESCO,31,31,0,True,False
DANIELLE,31,0,31,False,True
MARIAKATIA,31,0,31,False,True
LUIGICARMELO,31,31,0,True,False
ROBLEDO,31,31,0,True,False
FRANCESCOVITTORIO,31,31,0,True,False
PIERSANTE,31,31,0,True,False
PIERODANTE,31,31,0,True,False
ANGELOARTURO,31,31,0,True,False
ANNAFRANCA,31,0,31,False,True
PASQUALEORAZIO,31,31,0,True,False
GIUSEPPETERESIO,31,31,0,True,False
SILVESTRAMARIA,31,0,31,False,True
GIUSEPPEFEDERICO,31,31,0,True,False
ANGELOROCCO,31,31,0,True,False
PASQUALEFRANCO,31,31,0,True,False
ANGELOSERAFINO,31,31,0,True,False
GIUSEPPESERGIO,31,31,0,True,False
LEOPOLDINO,31,31,0,True,False
KATJA,31,0,31,False,True
GRATO,31,31,0,True,False
PAOLOONOFRIO,31,31,0,True,False
STEFANIAMARIA,31,0,31,False,True
LEONARDOVINCENZO,31,31,0,True,False
ANNETTA,31,0,31,False,True
ANTONELLARITA,31,0,31,False,True
FIORAVANTI,31,31,0,True,False
GIACOMOWALTER,31,31,0,True,False
BIAGINA,31,0,31,False,True
FILIPPOGIACOMO,31,31,0,True,False
GIOIETTA,31,0,31,False,True
LIVIOEDOARDO,31,31,0,True,False
PIERINOANGELO,31,31,0,True,False
SAVERIOFRANCESCO,31,31,0,True,False
GUDRUN,31,0,31,False,True
BENNARDO,31,31,0,True,False
ALDOMARIA,31,31,0,True,False
MIRKA,31,0,31,False,True
DOMENICOBRUNO,31,31,0,True,False
GIANCARLOMICHELE,31,31,0,True,False
GIUSEPPESANTINO,31,31,0,True,False
SEBASTIANOSALVATORE,31,31,0,True,False
GIOVANNIEZIO,31,31,0,True,False
